,0,1,2,3,4
1150,"In the end, it's stronger than I know how to be And I can't just spend my whole lifetime wondering I fell in love with the sound of my heels on the wooden floor I don't want our footsteps to be silent anymore Want them to be in the moment Storm clouds are closing in In the end, it's gone, and there's nothing left to do But I'm still not certain just how I'm gonna feel I only know in the moment And this sensation ain't rolling It's getting closer, oh It's getting closer It's getting closer, oh It's getting closer (it's right on time) It's getting closer (closer every day) It's getting closer (don't cry you'll be okay) It's getting closer (closer call it a day) It's getting closer (hold on, breathe if you can) It's getting closer (I'm not dead yet) It's getting closer (it's right on time) It's getting closer (breathe if you can) It's getting closer (I'm not dead yet)",,,,
1151,,,,,
1152,,,,,
1153,,,,,
1154,,,,,
1155,Transient jet lag ecto mimed bison  This is the haunt of roulette dares  Ruse of metacarpi  Caveat emptor....to all that enter here  Open wrist talks back again  In the wounds of its skin  They'll pinprick the witness  In ritual contrition  The am trinity fell upon asphyxia-derailed  In the rattles of...  Made its way through the tracks  Of a snail slouching whisper  A half mass comute through umbilical blisters  Spector will lurk  Radar has gathered  Midnight neuces from boxcar cadavears  Exoskeletal junction at the railroad delayed  Exoskeletal junction at the railroad delayed  It's because this is  Cranial bleeding  Leaches train the living  Cursed are they who speak its name  Ruse of metacarpi  Caveat emptor to all that enter here  Exoskeletal junction at the railroad delayed  Exoskeletal junction at the railroad delayed  It's because this is  Ratteling the laughter  Hinges splintering inside  Bludgeoned to a saddle  Rang the cloister bell inside  Inside  Inside  Exoskeletal junction at the railroad delayed  Exoskeletal junction at the railroad delayed  It's because this is,,,,
1156,,,,,
1157,"I've seen the world, done it all Had my cake now Diamonds, brilliant, in Bel-Air now Hot summer nights, mid July When you and I were forever wild The crazy days, city lights The way you'd play with me like a child Will you still love me When I'm no longer young and beautiful? Will you still love me When I've got nothing but my aching soul? I know you will, I know you will I know that you will Will you still love me when I'm no longer beautiful? I've seen the world, lit it up As my stage now Channeling angels in a new age now Hot summer days, rock and roll The way you play for me at your show And all the ways, I got to know Your pretty face and electric soul Will you still love me When I'm no longer young and beautiful? Will you still love me When I've got nothing but my aching soul? I know you will, I know you will I know that you will Will you still love me when I'm no longer beautiful? Dear lord, when I get to heaven Please let me bring my man When he comes tell me that you'll let him in Father tell me if you can All that grace, all that body All that face, makes me wanna party He's my sun, he makes me shine like diamonds Will you still love me When I'm no longer young and beautiful? Will you still love me When I've got nothing but my aching soul? I know you will, I know you will I know that you will Will you still love me when I'm no longer beautiful? Will you still love me when I'm no longer beautiful? Will you still love me when I'm not young and beautiful?",,,,
1158,,,,,
1159,,,,,
1160,,,,,
1161,"I fell in love again All things go, all things go Drove to Chicago All things know, all things know We sold our clothes to the state I don't mind, I don't mind I made a lot of mistakes In my mind, in my mind You came to take us All things go, all things go To recreate us All things grow, all things grow We had our mindset All things know, all things know You had to find it All things go, all things go I drove to New York In a van, with my friend We slept in parking lots I don't mind, I don't mind I was in love with the place In my mind, in my mind I made a lot of mistakes In my mind, in my mind You came to take us All things go, all things go To recreate us All things grow, all things grow We had our mindset All things know, all things know You had to find it All things go, all things go If I was crying In the van, with my friend It was for freedom From myself and from the land I made a lot of mistakes I made a lot of mistakes I made a lot of mistakes I made a lot of mistakes You came to take us All things go, all things go To recreate us All things grow, all things grow We had our mindset All things know, all things know You had to find it All things go, all things go You came to take us All things go, all things go To recreate us All things grow, all things grow We had our mindset (I made a lot of mistakes) All things know, all things know (I made a lot of mistakes) You had to find it (I made a lot of mistakes) All things go, all things go (I made a lot of mistakes)",,,,
1162,,,,,
1163,,,,,
1164,,,,,
1165,,,,,
1166,,,,,
1167,,,,,
1168,,,,,
1169,,,,,
1170,,,,,
1171,,,,,
1172,,,,,
1173,You took my hand You showed me how You promised me you'd be around Uh huh That's right I took your words And I believed In everything You said to me Yeah huh That's right If someone said three years from now You'd be long gone I'd stand up and punch them out 'Cause they're all wrong I know better 'Cause you said forever And ever Who knew Remember when we were such fools And so convinced and just too cool Oh no No no I wish I could touch you again I wish I could still call you friend I'd give anything When someone said count your blessings now For they're long gone I guess I just didn't know how I was all wrong They knew better Still you said forever And ever Who knew Yeah yeah I'll keep you locked in my head Until we meet again Until we Until we meet again And I won't forget you my friend What happened If someone said three years from now You'd be long gone I'd stand up and punch them out 'Cause they're all wrong and That last kiss I'll cherish Until we meet again And time makes It harder I wish I could remember But I keep Your memory You visit me in my sleep My darling Who knew My darling My darling Who knew My darling I miss you My darling Who knew Who knew,,,,
1174,"And I just knew my eyes were Drying up forever I finished crying in the instant that you left And I can't remember where or when or how And I banished every memory you and Ia had ever made But when you touch me like this And you hold me like that I just have to admit That it's all coming back to me When I touch you like this And I hold you like that It's so hard to believe but It's all coming back to me (It's all coming back, it's all coming back to me now) There were moments of gold And there were flashes of light There were things I'd never do again But then they'd always seemed right There were nights of endless pleasure It was more than any laws allow Baby Baby If I kiss you like this And if you whisper like that It was lost long ago But it's all coming back to me If you want me like this And if you need me like that It was dead long ago But it's all coming back to me It's so hard to resist And it's all coming back to me I can barely recall But it's all coming back to me now But it's all coming back There were those empty threats and hollow lies And whenever you tried to hurt me I just hurt you even worse And so much deeper There were hours that just went on for days When alone at last we'd count up all the chances That were lost to us forever But you were history with the slamming of the door And I made myself so strong again somehow And I never wasted any of my time on you since then But if I touch you like this And if you kiss me like that It was so long ago But it's all coming back to me If you touch me like this And if I kiss you like that It was gone with the wind But it's all coming back to me (It's all coming back, it's all coming back to me now) There were moments of gold And there were flashes of light There were things we'd never do again But then they'd always seemed right There were nights of endless pleasure It was more than all your laws allow Baby, Baby, Baby When you touch me like this And when you hold me like that It was gone with the wind But it's all coming back to me When you see me like this And when I see you like that Then we see what we want to see All coming back to me The flesh and the fantasies All coming back to me I can barely recall But it's all coming back to me now If you forgive me all this If I forgive you all that We forgive and forget And it's all coming back to me When you see me like this And when I see you like that We see just what we want to see All coming back to me The flesh and the fantasies All coming back to me I can barely recall but it's all coming back to me now And when you kiss me like this (It's all coming back to me now) And when I touch you like that (It's all coming back to me now) If you do it like this (It's all coming back to me now) And if we, , , .. ",,,,
