,0,1,2,3,4
382,"Stupid girl (Woo) Stupid girls Stupid girls Maybe if I act like that That guy will call me back Porno paparazzi girls (yeah) I don't wanna be a stupid girl (uh-huh) Go to Fred Segal,  you'll find them there Laughing loud so all the little people stare Looking for a daddy to pay for the champagne (Droppin' names) What happened to the dream of a girl president? She's dancing in the video next to 50 Cent They travel in packs of two or three With their itsy-bitsy doggies and their teeny-weeny tees Where, oh where, have the smart people gone? Oh where, oh where could they be? (Yeah, yeah, yeah) Maybe if I act like that That guy will call me back Porno paparazzi girls (yeah) I don't wanna be a stupid girl (uh-huh) Maybe if I act like that Flippin' my blond hair back (yeah) Push up my bra like that I don't wanna be a stupid girl The disease is growing; it's epidemic I'm scared that there ain't a cure The world believes it, and I'm going crazy I cannot take any more I'm so glad that I'll never fit in That will never be me Outcasts and girls with ambition That's what I wanna see (c'mon) Disasters all around (Disasters all around) A world of despair (A world of despair) Your only concern 'Will it fuck up my hair?' Maybe if I act like that That guy will call me back Porno paparazzi girls (yeah) I don't wanna be a stupid girl (uh-huh) Maybe if I act like that (uh-huh, uh-huh, do ya thing) Flippin' my blond hair back (do ya thing) Push up my bra like that I don't wanna be a stupid girl (yeah, yeah, uh) Pretty 'will-you-fuck-me' girl Silly 'I'm-so-lucky' girl Pull-my-hair-I'll-suck-it girl Stupid girl! Pretty 'will-you-fuck-me' girl Silly 'I'm-so-lucky' girl Pull-my-hair-I'll-suck-it girl Stupid girl! Maybe if I act like that Flipping my blond hair back (Maybe if I act) Push up my bra like that Stupid girl! (Girl, girl, girl) Maybe if I act like that That guy will call me back Porno paparazzi girls (yeah) I don't wanna be a stupid girl (uh-huh) Maybe if I act like that (Maybe if I act like that) Flippin' my blond hair back (Flipping my blond hair back) Push up my bra like that (Push up my bra like that) I don't wanna be a stupid girl (Stupid girl) Maybe if I act like that (Stupid girl) Flipping my blond hair back (Stupid girl) Push up my bra like that (Stupid girl) Stupid girl Stupid girl (Stupid girl) Stupid girl (Stupid girl) Stupid girl (Stupid girl)",,,,
383,,,,,
384,,,,,
385,,,,,
386,,,,,
387,,,,,
388,"Yes sir! They can't stop me Even if they stopped me  Yea I'm on it ooh I'm on it  I'm so on it and how ever you want it You can get it tonight hoe And all night hoe I get the beat from (Maestro) A f***in' right hoe I might go  Crazy on these n****s  Don't give a motherf*** Run up in a n**** house and shoot his grandmother up  What! what? I don't give a motherf*** get'cha baby kidnapped And ya baby mother f***ed It's the Carter three b**** better put ya supper up Hollygrove I throw it up like I'm tryin' to lose my gut F*** is up beat him up like a million uppercuts Got a million duffeled up for the f*** of it S*** get on my level you cant get on my level You would need a space shuttle or a ladder that's forever However I'm better if not now than never Don't you ever fix ya lips unless you bout to suck my dick B****, swallow my words taste my thoughts And if its too nasty spit it back at me Two more inches I'd a been in that casket According to the doctor I could of died in traffic Bounce right back on them b****es like Magic Abracadabra I'm up like Viagra I just do this s*** for my click like Adam Sandler I control hip hop and I'm a keep it on my channel Watch me! B**** watch me! B**** watch me! But they cannot see me like Hitler Its the New Orleans Nightmare Money so old its growin' white hair Young Money baby Yeah we right here I'm a make sure we ball till we fall like tears And mama don't cry Ya son can handle his I got her out the hood and put her in the hills Yeah when I was fourteen I told my mom we would see better days And sure enough I got Miss Cita in a better place When I was fourteen I told my mom we would see better days And sure enough we did exactly what I say I tell my girl when you f*** me better f*** me good Cause if another girl could she goin' f*** me good No sittin' at the table if you bringin' nothin' to it And I get straight to it like its nothin' to it Yea I got game like Stuart, Scott Fresh out the E-S-P-N shop And when Sportcenter poppin' Every thing stoppin' but you cant fool me I know what you watchin' Me! You watch me You watch me Cause I be Weezy must see T.V. C three  N**** that's me And I'm me I'm me Times three so retreat or suffer defeat I'm back three peat! C three",,,,
389,,,,,
390,"Blue jeans, white shirt Walked into the room you know you made my eyes burn It was like James Dean, for sure You so fresh to death and sick as ca-cancer You were sorta punk rock, I grew up on hip hop But you fit me better than my favorite sweater, and I know That love is mean, and love hurts But I still remember that day we met in December, oh baby I will love you 'til the end of time I would wait a million years Promise you'll remember that you're mine Baby can you see through the tears? Love you more Than those bitches before Say you'll remember, oh baby, say you'll remember oh baby ooh I will love you 'til the end of time Big dreams, gangster Said you had to leave to start your life over I was like, no please, stay here We don't need no money we can make it all work But he headed out on Sunday, said he'd come home Monday I stayed up waitin', anticipatin' and pacin' but he was Chasing paper Caught up in the game, that was the last I heard I will love you 'til the end of time I would wait a million years Promise you'll remember that you're mine Baby can you see through the tears? Love you more Than those bitches before Say you'll remember, oh baby, say you'll remember oh baby ooh I will love you 'til the end of time You went out every night And baby that's alright I told you that no matter what you did I'd be by your side Cause Ima ride or die Whether you fail or fly Well shit, at least you tried But when you walked out that door, a piece of me died I told you I wanted more-but that not what I had in mind I just want it like before We were dancin' all night Then they took you away- stole you out of my life You just need to remember I Will love you till the end of time I would wait a million years Promise you'll remember that your mine Baby can you see through the tears? Love you more Than those bitches before Say you'll remember, oh baby, say you'll remember oh baby ooh I will love you till the end of time",,,,
391,"Well, I've never been the kind of guy that begs for the spotlight. To put up of a front, try to pull stunts just to catch the people's eyes And oh, I know, you put on quite a show But maybe if my words get heard throughout these verses, I'll win the hearts of most and La, la la la, la, la la la, la, la la la, la, la la la Well, I've always wanted what I can't have But what I get is not enough and Beggars can't choose, I'll always lose if I don't learn to love And it's getting pretty hard to get rid of the selfishness This habits made a mess of me... of me Don't just wait and sit, if you have a problem then find a way to fix it You're not as perfect as you think Don't complain and wish cause all you'll ever get is a pile of rackets that need to be broken...  That need to be broken Well, I've never liked it when I can't win I'm always in second place I've always been the type to fall behind and watch the girl walk away There's no more excuses, head up, get rid of these bruises and I'll be okay Don't just wait and sit, if you have a problem then find a way to fix it You're not as perfect as you think Don't complain and wish cause all you'll ever get is a pile of rackets that need to be broken...  That need to be broken Don't just wait and sit, if you have a problem then find a way to fix it You're not as perfect as you think Don't complain and wish cause all you'll ever get is a pile of rackets that need to be broken...  That need to be broken I have to be myself and fix the things I know how to I have to trust myself and just use who I am to try and wow you Don't just wait and sit, if you have a problem then find a way to fix it You're not as perfect as you think Don't complain and wish cause all you'll ever get is a pile of rackets that need to be broken...  That need to be broken",,,,
