,0,1,2,3,4
69,"I want two beef patties, special sauce, onions, tomatoes Lettuce, on a sesame seed bun... on a a sesame seed bun, you big dummy! Dah-dah-dah-deh-duhhhhhh (I want two beef patties) Dah-dah-dah-deh-duhhhhhh (with onions special sauce) Dah-dah-dah-deh-duhhhhhh (cheese on the special sauce sesame seed bun!) Dah-dah-dah-deh-duhhhhhh (you big dummy!) Dah-dah-dah-deh-duhhhhhh I rock the mic and make the crown said ""Ho!"" People if you ready to ride, then let's go The older the wine, the more vintage Each sentence, mature like stock dropped on beat Sold in it's highest peak, the black panther Call him for the answer, the shadow dancer No cure for the cancer, carefully approach this near-ville approach Tension in the street, we stressed and wanna eat Supply, meet the demand for those who get high Sly & the Family, carve my name in Stone, peace to Angie On and On, Chief Jay Strong' .44 long, state today's math and what's ya name born The Abbott had his head reflectin' off the chrome Bank loan for a mil', Oprah, hold me down like Dr. Phil This is napsack rap, oint joint gas My gats point at you now you can't point back Penetratin' skulls, I'm diggin' holes like the mole My sword will not dull My daily toil's: to protect the Earth so the seeds won't spoil Ya Frankenstein type mind like Peter Boil Hooked on that Power-U, money, weed, power, too Powerful God-U, fine booze, lines of snooze  Clouds of smoke, we smoke today break We keep the leaves soaked, in that PC Y'all best to run when y'all see me I'm like Godzilla stompin' through Mt. Fiji On his way to Tokyo You hollow block head tell lies like Pinochio Flip the Nokio phone, call my nigga T.S ""How you want the Triple X rock cut? V.S.?"" Or Princess, or simply solid The Prince word is worth more than the wallet Doggy doggy! We'll steal your bone! Doggy doggy! We'll steal your bone! Doggy doggy! We'll steal your bone! Doggy doggy! (I said!) We'll steal your bone! I said, two beef patties, special sauce Onions, tomatoes, lettuce on a sesame seed bun On a sesame seed bun, you big dummy!! Dah-dah-dah-deh-duhhhhhh Dah-dah-dah-deh-duhhhhhh Dah-dah-dah-deh-duhhhhhh Dah-dah-dah-deh-duhhhhhh",,,,
70,"I can't stand to see your picture On the dresser where I left it Another sunny day And you're eighty miles away, Tuesday Come Saturday, you'll come to stay You'll come to sway in my arms Who cares if there's a party somewhere We're gonna stay in And come Saturday, you'll come to say Maybe there's no harm In a wasted summer with no drama We're gonna stay in I could stand to be a fixture In your faded family picture But I can't see into the sunset All I know is that you're perfect right now Come Saturday, you'll come to stay You'll come to sway in my arms Who cares if there's a party somewhere We're gonna stay in Come Saturday, you'll come to say Maybe there's no harm In a wasted summer with no drama We're gonna stay in You don't have to write at all You don't have to make a call I know that you will come again and again You don't have to dress to please Perhaps undress for me I know that when you come we'll be staying in",,,,
71,,,,,
72,,,,,
73,,,,,
74,"It doesn't pay to try All the smart boys know why It doesn't mean I didn't try I just never know why Feel so cold and all alone 'Cause, baby, you're not at home And when I'm home Big deal, I'm still alone Feel so restless; I am Beat my head against a pole Try to knock some sense Down in my bones And even though they don't show The scars aren't so old And when they go They let you know You can't put your arms around a memory You can't put your arms around a memory You can't put your arms around a memory Don't try, don't try You're just a bastard kid And you got no name 'Cause you're living with me We're one and the same And even though they don't show They scars aren't so old And when they go They let you know You can't put your arms around a memory You can't put your arms around a memory You can't put your arms around a memory Don't try, don't try You can't put your arms around a memory You can't put your arms around a memory You can't put your arms around a memory Don't try, don't try",,,,
75,,,,,
76,,,,,
77,,,,,
78,"Come on Eileen Come on Eileen Poor old Johnny Ray Sounded sad upon the radio But he moved a million hearts in mono Our mothers cried, sang along, who'd blame them You're grown (so grown up) So grown (so grown up) now I must say more than ever Come on Eileen Too ra loo ra too ra loo rye aye And we can sing just like our fathers Come on Eileen, oh I swear (what he means) At this moment, you mean everything You in that dress, my thoughts I confess Verge on dirty Ah, come on Eileen Come on Eileen These people 'round here Wear beat down eyes sunk in smoke dried faces They're resigned to what their fate is But not us, (no never) no not us (no never) We are far to young and clever Remember Too ra loo ra too ra loo rye aye And you'l hum this tune forever Come on Eileen oh I swear (what he means) Ah come on lets, take off everything That pretty red dress, Eileen (tell him yes) Ah come on lets, ah come on Eileen That pretty red dress, Eileen (tell him yes) Ah come on lets, ah come on Eileen, please Come on Eileen too rye aye Come on Eileen too rye aye Now you're full grown Now you have shown Oh, Eileen Said, come on Eileen These things they are real and I know How you feel Now I must say more than ever Things round here have changed I say, too ra loo ra, too ra-loo rye aye Come on Eileen Oh, I swear (what he means) At this moment, you mean everything You in that dress, my thoughts I confess Verge on dirty Aah, come on Eileen Oh, come on Eileen Oh, I swear (what he means) At this moment, you mean everything In that dress, oh my thoughts I confess Well, they're dirty Come on Eileen Come on Eileen",,,,
79,,,,,
80,,,,,
81,,,,,
82,,,,,
83,"Roll up, wait a minute Let me put some kush up in it Roll up, wait a minute Let me put some kush up in it Roll up, wait a minute Let me put some kush up in it Roll up, wait a minute Let me put some kush up in it Now its that puff puff pass shit Cheech and Chong glass shit Blunts to the head, kush feelin' no mattress Speed boat traffic, bitches automatic Cross that line, fuck around and get yo ass kicked We roll shit that burn slow as fucking molasses Probably won't pass it, smoke it till the last hit Down to the ashes, Mary J. a bad bitch Andre 3001 another classic Go ahead ask 'em, bitches bout ""how I be smokin' out"" Party all night, oh yea its goin' down Order rounds, we smokin' quarter pounds of that good stuff Oh yea we smokin' all night Yea puff puff pass that shit right here Nigga, better than my last batch, caramel complexion and her ass black Inhale, exhale, inhale, exhale I know you tryna get high Type of shit that have ya leaning sideways Make her work for this suicide Holla at me 'cause I got it all day No need to fly to Jamaica For the quarter ganja, we can get the same thing You want that bom bom biggy, Holla at my niggi, Right here in L.A. inhale, exhale, inhale, exhale Hold up, wait a minute Let me put some kush up in it Hold up, wait a minute Let me put some kush up in it Still I am Tighter than the pants on Will.I.Am Back throwback Steeler hat, pound in my backpack Next to where the swishas at, smokin' presidential Got some bubba, I gi' you that Need it for my cataracts Four hoes, and I'm the pimp, in my Cadillac You can tell them Cali back Matter fact, they'll know, this ain't Dro Get a whiff of that No it ain't no seeds in my sack You ain't never gotta ask dog What he smokin' on? Shit kush till my mind gone What you think I'm on Eyes low, I'm blown High as a motherfucker, Yeah ain't no question bout it Niggas say smoke me out, Yea I really doubt it I'm Bob Marley reincarnated, so faded So If you want it You know yo nigga homie, You can put it in a zag or a blunt and get blunted Inhale, exhale, inhale, exhale I know you tryna get high Type of shit that have ya leaning sideways Make her work for this suicide Holla at me 'cause I got it all day No need to fly to Jamaica For the quarter ganja, we can get the same thing You want that bom bom biggy, Holla at my niggi Right here in L.A. Inhale, exhale, inhale, exhale We get that kush, we blow on the best smoke Inhale slow, no choke Make yo ass choke Hold up wait a minute You can go put it back 'Cause what you got in yo sack boy, it ain't that Ain't that Kush, we blow on the best smoke Inhale slow, no choke Make yo ass choke (inhale, exhale, inhale, exhale)",,,,
