,0,1,2
246,"One, two, three, four Hey (eh) forever, hey (eh) forever It's you, and me Movin' at the speed of light into eternity (yeah) Tonight, is the night To join me in the middle of ecstasy Feel the melody and the rhythm of the music around you (around you) I'ma take you there, I'ma take you there So don't be scared, I'm right here, baby We can go anywhere, go anywhere But first, it's your chance Take my hand, come with me It's like I waited my whole life For this one night It's gon' be me you and the dance floor Cause we only got one night Double your pleasure, double you fun And dance forever ever ever Forever ever ever, forever ever ever, forever (forever) Ever ever ever, forever ever ever, forever ever ever Forever on the dance floor Feels like we're on another level Feels like our loves intertwine We can be two rebels Breakin' the rules Me and you, you and I All you gotta do is watch me Look what I can do with my feet, baby Feel the beat inside I'm drivin', you could take the front seat (front seat) Just need you to trust me (trust me) Girl girl girl, it's like now It's like I waited my whole life For this one night It's gon' be me you and the dance floor Cause we only got one night Double your pleasure, double you fun And dance forever ever ever Forever ever ever, forever ever ever, forever (forever) Ever ever ever, forever ever ever, forever ever ever Forever on the dance floor It's a long way down We so high off the ground Sendin' for an angel to bring me your heart Girl where did you come from? Got me so undone Gazin' in your eyes got me sayin' What a beautiful lady No if's and's or maybes I'm releasin' my heart And its feelin' amazing There's no one else that matters You love me and I wont let you fall girl Let you fall girl Yeah, I wont let you fall Let you fall, let you fall, yeah, yeah, yeah, yeah It's like I waited my whole life For this one night It's gon' be me you and the dance floor Cause we only got one night Double your pleasure, double you fun And dance forever ever ever Forever ever ever, forever ever ever, forever (forever) Ever ever ever, forever ever ever, forever ever ever Forever on the dance floor Oh, oh, oh, oh, oh, oh, oh yeah Forever ever ever ever, forever ever, oh",,
247,,,
248,"That's life (that's life) that's what people say You're riding high in April Shot down in May But I know I'm gonna change that tune When I'm back on top, back on top in June I said, that's life (that's life) and as funny as it may seem Some people get their kicks Stompin' on a dream But I don't let it, let it get me down 'Cause this fine old world it keeps spinnin' around I've been a puppet, a pauper, a pirate A poet, a pawn and a king I've been up and down and over and out And I know one thing Each time I find myself flat on my face I pick myself up and get back in the race That's life (that's life) I tell ya, I can't deny it I thought of quitting, baby But my heart just ain't gonna buy it And if I didn't think it was worth one single try I'd jump right on a big bird and then I'd fly I've been a puppet, a pauper, a pirate A poet, a pawn and a king I've been up and down and over and out And I know one thing Each time I find myself layin' flat on my face I just pick myself up and get back in the race That's life (that's life) that's life And I can't deny it Many times I thought of cuttin' out but my heart won't buy it But if there's nothing shakin' come here this July I'm gonna roll myself up in a big ball and die My, my",,
249,,,
250,,,
251,,,
252,,,
253,"You can tell From the scars on my arms And the cracks in my hips And the dents in my car And the blisters on my lips That I'm not the carefullest of girls You can tell From the glass on the floor And the strings that're breaking And I keep on breaking more And it looks like I am shaking But it's just the temperature And then again If it were any colder I could disengage If I were any older I could act my age But I don't think that you'd believe me It's not the way I'm meant to be It's just the way The operation made me And you can tell From the state of my room That they let me out too soon And the pills that I ate Came a couple years too late And I've got some issues to work through There I go again Pretending to be you Make believing That I have a soul beneath the surface Trying to convince you It was accidentally on purpose I am not so serious This passion is a plagiarism I might join your century But only on a rare occasion I was taken out Before the labor pains set in and now Behold the world's worst accident I am the girl anachronism And you can tell By the red in my eyes And the bruises on my thighs And the knots in my hair And the bathtub full of flies That I'm not right now at all There I go again Pretending that I'll fall Don't call the doctors 'Cause they've seen it all before They'll say just Let her crash And burn She'll learn The attention just encourages her And you can tell From the full-body cast That you're sorry that you asked Though you did everything you could Like any decent person would But I might be catching so don't touch You'll start believing You're immune to gravity and stuff Don't get me wet Because the bandages will all come off And you can tell From the smoke at the stake That the current state is critical Well it is the little things, for instance In the time it takes to break it She can make up ten excuses Please excuse her for the day It's just the way the medication makes her I don't necessarily believe there is a cure for this So I might join your century but only as a doubtful guest I was too precarious removed as a caesarian Behold the worlds worst accident I am the girl anachronism I am the girl anachronism I am the girl anachronism I am the girl anachronism I am the girl I am the girl I am the girl I am the girl anachronism",,
254,"A falling star fell from your heart and landed in my eyes I screamed aloud, as it tore through them, and now it's left me blind The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart And in the dark, I can hear your heartbeat I tried to find the sound But then it stopped, and I was in the darkness, So darkness I became The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart I took the stars from our eyes, and then I made a map And knew that somehow I could find my way back Then I heard your heart beating, you were in the darkness too So I stayed in the darkness with you The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart",,
255,"I see you driving 'round town With the girl I love and I'm like, Forget you! Oo, oo, ooo I guess the change in my pocket Wasn't enough I'm like, Forget you! And forget her too! Said, if I was richer, I'd still be with ya Ha, now ain't that some shit? (ain't that some shit?) And although there's pain in my chest I still wish you the best with a Forget you! Oo, oo, ooo Yeah I'm sorry, I can't afford a Ferrari, But that don't mean I can't get you there. I guess he's an Xbox and I'm more Atari, About the way you play your game ain't fair. I pity the fool that falls in love with you (Oh shit she's a gold digger) Well (Just thought you should know nigga) Ooooooh I've got some news for you Yeah go run and tell your little boyfriend I see you driving 'round town With the girl I love and I'm like, Forget you! Oo, oo, ooo I guess the change in my pocket Wasn't enough I'm like, Forget you! And forget her too! Said, if I was richer, I'd still be with ya Ha, now ain't that some shit? (ain't that some shit?) And although there's pain in my chest I still wish you the best with a Forget you! Oo, oo, ooo Now I know, that I had to borrow, Beg and steal and lie and cheat. Trying to keep ya, trying to please ya. 'Cause being in love with your a** ain't cheap. I pity the fool that falls in love with you (Oh shit she's a gold digger) Well (Just thought you should know nigga) Ooooooh I've got some news for you Ooh, I really hate your ass right now I see you driving 'round town With the girl I love and I'm like, Forget you! Oo, oo, ooo I guess the change in my pocket Wasn't enough I'm like, Forget you! And forget her too! Said, if I was richer, I'd still be with ya Ha, now ain't that some shit? (ain't that some shit?) And although there's pain in my chest I still wish you the best with a Forget you! Oo, oo, ooo Now baby, baby, baby Why d'you wanna wanna hurt me so bad? (So bad, so bad, so bad) I tried to tell my momma but she told me ""This is one for your dad"" (Your dad, your dad, your dad) Yes she did And I was like Uh! Whhhy? Uh! Whhhy? Uh! Whhhy lady? Oh! I love you oh! I still love you. Oooh! I see you driving 'round town With the girl I love and I'm like, Forget you! Oo, oo, ooo I guess the change in my pocket Wasn't enough I'm like, Forget you! And forget her too! Said, if I was richer, I'd still be with ya Ha, now ain't that some shit? (ain't that some shit?) And although there's pain in my chest I still wish you the best with a Forget you! Oo, oo, ooo",,
