,0,1,2,3,4
59,"In the middle of the night I go walking in my sleep From the mountains of faith To a river so deep I must be looking for something Something sacred I lost But the river is wide And it's too hard to cross And even though I know the river is wide I walk down every evening and I stand on the shore And try to cross to the opposite side So I can finally find out what I've been looking for In the middle of the night I go walking in my sleep Through the valley of fear To a river so deep And I've been searching for something Taken out of my soul Something I would never lose Something somebody stole I don't know why I go walking at night But now I'm tired and I don't want to walk anymore I hope it doesn't take the rest of my life Until I find what it is that I've been looking for In the middle of the night I go walking in my sleep Through the jungle of doubt To a river so deep I know I'm searching for something Something so undefined That it can only be seen By the eyes of the blind In the middle of the night I'm not sure about a life after this God knows I've never been a spiritual man Baptized by the fire, I wade into the river That runs to the promised land In the middle of the night I go walking in my sleep Through the desert of truth To the river so deep We all end in the ocean We all start in the streams We're all carried along By the river of dreams In the middle of the night",,,,
60,"The sunshine girl is sleeping She falls and dreams alone And me I am her dagger Too numb to feel her pain The world is full of noise yeah I hear it all the time And me I am your dagger You know I am your wound I thought I heard you whisper It happens all the time I thought I heard you whisper It happens all the time She whispers while I'm sleeping: ""I love you when you smile"" I didn't really lose you I just lost it for a while The world is full of noise yeah I hear it all the time You know I am your dagger You know I am your wound I thought I heard you whisper It happens all the time I thought I heard you whisper It happens all the time",,,,
61,,,,,
62,,,,,
63,"Follow, follow the sun And which way the wind blows When this day is done Breathe, breathe in the air Set your intentions Dream with care Tomorrow is a new day for everyone, Brand new moon, brand new sun So follow, follow the sun, The direction of the bird, The direction of love Breathe, breathe in the air, Cherish this moment, Cherish this breath Tomorrow is a new day for everyone, Brand new moon, brand new sun When you feel life coming down on you, Like a heavy weight When you feel this crazy society, Adding to the strain Take a stroll to the nearest waters And remember your place Many moons have risen and fallen long, long before you came So which way is the wind blowin', And what does your heart say? So follow, follow the sun, And which way the wind blows When this day is done",,,,
64,,,,,
65,,,,,
66,"Wish you were here Me, oh, my country man, Wish you were here I wish you were here Don't you know, the snow is getting colder, And I miss you like hell, And I'm feeling blue I've got feelings for you, Do you still feel the same? From the first time I laid my eyes on you, I felt joy of living, I saw heaven in your eyes In your eyes Wish you were here Me, oh, my country man, Wish you were here I wish you were here Don't you know the snow is getting colder, And I miss you like hell And I'm feeling blue I miss your laugh, I miss your smile, I miss everything about you Every second's like a minute, Every minute's like a day When you're far away The snow is getting colder, baby, I wish you were here A battlefield of love and fear, And I wish you were here I've got feelings for you, From the first time I laid my eyes on you",,,,
67,,,,,
68,,,,,
69,"I have to block out thoughts of you so I don't lose my head They're crawling like a cockroach leaving babies in my bed Dropping little reels of tape to remind me that I'm alone Playing movies in my head that make a porno feel like home There's a burning in my pride, A nervous bleeding in my brain An ounce of peace is all I want for you Will you never call again? And will you never say that you love me Just to put it in my face? And will you never try to reach me? It is I that wanted space Hate me today Hate me tomorrow Hate me for all the things I didn't do for you Hate me in ways Yeah, ways hard to swallow Hate me so you can finally see what's good for you I'm sober now for three whole months, It's one accomplishment that you helped me with The one thing that always tore us apart Is the one thing I won't touch again In a sick way I want to thank you For holding my head up late at night While I was busy waging wars on myself, You were trying to stop the fight You never doubted my warped opinions On things like suicidal hate You made me compliment myself When it was way too hard to take So I'll drive so fucking far away That I never cross your mind And do whatever it takes in your heart To leave me behind Hate me today Hate me tomorrow Hate me for all the things I didn't do for you Hate me in ways Yeah, ways hard to swallow Hate me so you can finally see what's good for you And with a sad heart, I say bye to you and wave Kicking shadows on the street For every mistake that I had made And like a baby boy, I never was a man Until I saw your blue eyes crying, And I held your face in my hand And then I fell down yelling, ""make it go away!"" Just make a smile come back And shine just like it used to be And then she whispered, ""How can you do this to me?"" Hate me today Hate me tomorrow Hate me for all the things I didn't do for you Hate me in ways Yeah, ways hard to swallow Hate me so you can finally see what's good for you For you For you For you",,,,
