,0,1,2,3,4
67,"Day after day They send my friends away To mansions cold and grey To the far side of town Where the thin men stalk the streets While the sane stay underground Day after day They tell me I can go They tell me I can blow To the far side of town Where it's pointless to be high 'Cause it's such a long way down So I tell them that I can fly, I will scream, I will break my arm I will do me harm Here I stand, foot in hand, talking to my wall I'm not quite right at all, am I? Don't set me free, I'm as heavy as can be Just my librium and me And my E.S.T. makes three 'Cause I'd rather stay here With all the madmen Than perish with the sad men roaming free And I'd rather play here With all the madmen For I'm quite content they're all as sane As me (Where can the horizon lie When a nation hides Its organic minds In a cellar, dark and grim They must be very dim) Day after day They take some brain away Then turn my face around To the far side of town And tell me that it's real Then ask me how I feel Here I stand, foot in hand, talking to my wall I'm not quite right at all Don't set me free, I'm as helpless as can be My libido's split on me Gimme some good 'ole lobotomy 'Cause I'd rather stay here With all the madmen Than perish with the sad men Roaming free And I'd rather play here With all the madmen For I'm quite content They're all as sane as me Zane, zane, zane Ouvre le chien Zane, zane, zane Ouvre le chien Zane, zane, zane (ah ah ah) Ouvre le chien Zane, zane, zane (ah ah ah) Ouvre le chien Zane, zane, zane (ah ah ah) Ouvre le chien Zane, zane, zane (ah ah ah) Ouvre le chien Zane, zane, zane (ah ah ah) Ouvre le chien Zane, zane, zane (ah ah ah) Ouvre le chien Zane, zane, zane (ah ah ah) Ouvre le chien Zane, zane, zane (ah ah ah) Ouvre le chien",,,,
68,,,,,
69,"I know it's hard to tell how mixed up you feel Hoping what you need is behind every door Each time you get hurt, I don't want you to change Because everyone has hopes, you're human after all The feeling sometimes wishing you were someone else Feeling as though you never belong This feeling is not sadness, this feeling is not joy I truly understand, please don't cry now Please don't go, I want you to stay I'm begging you, please, please don't leave here I don't want you to hate for all the hurt that you feel The world is just illusion trying to change you Being like you are, well, this is something else Who would comprehend? But some that do lay claim Divine purpose blesses them, that's not what I believe And it doesn't matter anyway A part of your soul ties you to the next world Or maybe to the last but I'm still not sure But what I do know is to us the world is different As we are to the world, I guess you would know that Please don't go, I want you to stay I'm begging you, please, please don't leave here I don't want you to hate for all the hurt that you feel The world is just illusion trying to change you Please don't go, I want you to stay I'm begging you, please, oh please don't leave here I don't want you to change for all the hurt that you feel This world is just illusion always trying to change you Please don't go, I want you to stay I'm begging you, please, please don't leave here I don't want you to hate for all the hurt that you feel This world is just illusion, trying to change you Please don't go, I want you to stay I'm begging you, please, oh please don't leave here I don't want you to change for all the hurt that you feel This world is just illusion always trying to change you",,,,
70,,,,,
71,,,,,
72,,,,,
73,,,,,
74,,,,,
75,,"I know you think I’m wrong, but I’m not your tour guide Have a guess, I don’t let you look inside Cold dry stone What makes you want to carve your initials in me? Rained and weathered, erasing, hard to read Find me distant, outwardly rough, obscene Cold dry stone Cold and dry a stone Cold and dry a stone I’m not a cornerstone in a palace for you Time will bring your very own hard truth Not to worry, ice covered rocks still move Cold dry stone Cold dry stone",,,
76,"Come to me, I'll fill the hole Why would I be lying End fan, all planned out Offering a wonderful Peace of mind worth buying Bow down last round up I am wise and you don't know A cloud is my home Only some get in Got a 'maginary friend The devil put dinosaurs here Jesus don't like a queer The devil put dinosaurs here No problem with faith just fear Promise those who've gone before Waitin' on you flyin' Leading, receiving us I'm as flawed as any man Look at me I'm smiling Drink me, eat me up I am wise and you don't know A cloud is my home Only some get in Got a 'maginary friend The devil put dinosaurs here Jesus don't like a queer The devil put dinosaurs here No problem with faith just fear I am wise and you don't know A cloud is my home Only some get in Got a 'maginary friend The devil put dinosaurs here Jesus don't like a queer The devil put dinosaurs here The problem with faith Fear Liar, liar, liar, liar, liar, liar",,,,
77,"Listen to the wind blow, watch the sun rise Running in the shadows, damn your love, damn your lies And if, you don't love me now You will never love me again I can still hear you saying You would never break the chain (Never break the chain) And if you don't love me now You will never love me again I can still hear you saying You would never break the chain (Never break the chain) Listen to the wind blow, down comes the night Running in the shadows, damn your love, damn your lies Break the silence, damn the dark, damn the light And if you don't love me now You will never love me again I can still hear you saying You would never break the chain (Never break the chain) And if you don't love me now You will never love me again I can still hear you saying You would never break the chain (Never break the chain) And if you don't love me now You will never love me again I can still hear you saying You would never break the chain (Never break the chain) Chain keep us together (running in the shadow) Chain keep us together (running in the shadow) Chain keep us together (running in the shadow) Chain keep us together (running in the shadow) Chain keep us together (running in the shadow) Chain keep us together (running in the shadow)",,,,
78,"Now here you go again, you say You want your freedom Well who am I to keep you down It's only right that you should Play the way you feel it But listen carefully to the sound Of your loneliness Like a heartbeat drives you mad In the stillness of remembering what you had And what you lost, and what you had, and what you lost Thunder only happens when it's raining Players only love you when they're playing Say women they will come and they will go When the rain washes you clean, you'll know, you'll know Now here I go again, I see the crystal visions I keep my visions to myself, it's only me Who wants to wrap around your dreams and, Have you any dreams you'd like to sell? Dreams of loneliness, Like a heartbeat, drives you mad In the stillness of remembering, what you had, And what you lost and what you had and what you lost Thunder only happens when it's raining Players only love you when they're playing Women, they will come and they will go When the rain washes you clean, you'll know Thunder only happens when it's raining Players only love you when they're playing Say, women, they will come and they will go When the rain washes you clean, you'll know You'll know, you will know, you'll know",,,,
